case,day,window_id,temperature_stratum,condition,policy,steps,control_steps,decisions,initialized_state_sha256,forecast_sha256,control_cost_proxy,control_discomfort_kh,control_energy_kwh,action_minus_fraction,action_zero_fraction,action_plus_fraction,action_changes,tdis_tot,idis_tot,ener_tot,cost_tot,emis_tot,pele_tot,time_rat,cost_budget,discomfort_budget,neutral_cost_tot,neutral_tdis_tot,neutral_cost_budget,neutral_discomfort_budget,operational_score
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_negative,rc_supervisory_selector,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.351392551006612,1.8769788322451291,63.563567167673689,0.66666666666666663,0,0.33333333333333331,4,1.6973009211930528,0,0.50606970741667767,0.12907597810892185,0.084513641138585185,0.020290096176666696,7.2692562633645336e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.038766970890726754
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_negative,tuned_rule_based,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,6.1406847902201443e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_positive,constant_zero,192,144,0,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,17.973634826452702,0.71680975638416555,69.798690746689232,0,1,0,0,0.68868924357153816,0,0.53641362325982245,0.13681106906245208,0.089581075084390352,0.017061577397821229,6.2681173709605297e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,0
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_positive,deterministic_wm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,1.6507616980676391e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_positive,direct_h8_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,2.8543065910494697e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_positive,legacy_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.329382651597427,4.409625196696382,63.804944479395715,0.77777777777777779,0,0.22222222222222221,4,4.2184080037208513,0,0.50447221838822065,0.12814219471248969,0.084246860470832866,0.020444155868730166,2.8150342383171107e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.036669119179724145
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_positive,rc_supervisory_selector,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,15.806079547692526,7.7651002947712158,62.331814120647465,0.77777777777777779,0,0.22222222222222221,4,7.5463203155820127,0,0.49698050745159861,0.12536452874526183,0.082995744744416997,0.020295051939477504,7.1065074971694456e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.042212570767880278
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_bias_positive,tuned_rule_based,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.329382651597427,4.409625196696382,63.804944479395715,0.77777777777777779,0,0.22222222222222221,4,4.2184080037208513,0,0.50447221838822065,0.12814219471248969,0.084246860470832866,0.020444155868730166,6.2061257664723202e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.036669119179724145
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_negative,constant_zero,192,144,0,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,17.973634826452702,0.71680975638416555,69.798690746689232,0,1,0,0,0.68868924357153816,0,0.53641362325982245,0.13681106906245208,0.089581075084390352,0.017061577397821229,6.3530035390626426e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,0
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_negative,deterministic_wm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,15.160622654754034,1.7730410608884881,59.432887769981477,0.55555555555555558,0.1111111111111111,0.33333333333333331,6,1.5590231565852481,0,0.48105545013917222,0.12189802850352736,0.080336260173241775,0.020290096176666696,1.6056209750616527e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.077776223544250289
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_negative,direct_h8_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,15.678892266903151,1.9518709070147224,61.789191087482791,0.55555555555555558,0.1111111111111111,0.33333333333333331,5,1.7374826144188702,0,0.49485759385203815,0.12493014881308133,0.082641218173290343,0.019941926741109069,2.9288990127270549e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.060958757623285321
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_negative,legacy_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.8048048574696,4.1669666214593235,58.067485948290809,0.66666666666666663,0.1111111111111111,0.22222222222222221,6,3.950370067031177,0,0.47574717213345658,0.12046609762166145,0.079449777746287253,0.020181893805499302,2.8958647940448717e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.078725047505296339
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_negative,rc_supervisory_selector,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.351392551006612,1.8769788322451291,63.563567167673689,0.66666666666666663,0,0.33333333333333331,4,1.6973009211930528,0,0.50606970741667767,0.12907597810892185,0.084513641138585185,0.020290096176666696,7.6302017424951238e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.038766970890726754
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_negative,tuned_rule_based,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,6.2968038833023419e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_positive,constant_zero,192,144,0,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,17.973634826452702,0.71680975638416555,69.798690746689232,0,1,0,0,0.68868924357153816,0,0.53641362325982245,0.13681106906245208,0.089581075084390352,0.017061577397821229,6.3090257827732172e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,0
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_positive,deterministic_wm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,1.6016057232495585e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_positive,direct_h8_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,2.6630471791549781e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_positive,legacy_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.329382651597427,4.409625196696382,63.804944479395715,0.77777777777777779,0,0.22222222222222221,4,4.2184080037208513,0,0.50447221838822065,0.12814219471248969,0.084246860470832866,0.020444155868730166,3.2147526255591522e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.036669119179724145
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_positive,rc_supervisory_selector,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,15.806079547692526,7.7651002947712158,62.331814120647465,0.77777777777777779,0,0.22222222222222221,4,7.5463203155820127,0,0.49698050745159861,0.12536452874526183,0.082995744744416997,0.020295051939477504,7.3385210908242895e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.042212570767880278
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_drift_positive,tuned_rule_based,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.329382651597427,4.409625196696382,63.804944479395715,0.77777777777777779,0,0.22222222222222221,4,4.2184080037208513,0,0.50447221838822065,0.12814219471248969,0.084246860470832866,0.020444155868730166,6.3747885339547206e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.036669119179724145
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_stuck,constant_zero,192,144,0,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,17.973634826452702,0.71680975638416555,69.798690746689232,0,1,0,0,0.68868924357153816,0,0.53641362325982245,0.13681106906245208,0.089581075084390352,0.017061577397821229,6.5651364351442346e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,0
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_stuck,deterministic_wm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,1.5208030454359336e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_stuck,direct_h8_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,2.8781784073151147e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_stuck,legacy_rssm,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,16.329382651597427,4.409625196696382,63.804944479395715,0.77777777777777779,0,0.22222222222222221,4,4.2184080037208513,0,0.50447221838822065,0.12814219471248969,0.084246860470832866,0.020444155868730166,2.8139200926243118e-05,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.036669119179724145
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_stuck,rc_supervisory_selector,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,7.4878718147033731e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,9,bestest_hydronic_heat_pump:day009,1,zone_stuck,tuned_rule_based,192,144,9,11d8c0167c185dfe3c527e4aa08f88de8cafc86b85d8adf1b708c4210e456c94,92f6da32bedd89c6098e4938711ef2291d55ea7f36ddc3f016da63cb056d94f5,14.513910647183957,2.1585396551891307,56.713534815150936,0.66666666666666663,0,0.33333333333333331,6,1.9440683434693593,0,0.46817388644505525,0.11880475764867035,0.078185039036324247,0.020290096176666696,6.2777525883486564e-06,0.092933750000000009,177,0.13681106906245208,0.68868924357153816,0.092933750000000009,177,-0.093330869176343922
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,clean,constant_zero,192,144,0,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,14.783370584440778,1.1620822137928712,57.84963971738118,0,1,0,0,1.327526198757387,0,0.39864445718274916,0.10134672527445965,0.066573624349519134,0.012522309403825184,6.3110743240258803e-06,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,0
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,clean,deterministic_wm,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,10.001971347787144,1.8071513069562997,39.641386926121363,0.66666666666666663,0,0.33333333333333331,6,1.8502764658750828,0,0.30632371989778456,0.077136383408208747,0.051156061222930024,0.01992832551183164,1.6253977892633231e-05,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.12877922247751697
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,clean,direct_h8_rssm,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,11.84795785272598,5.1938216470495604,46.992638104602548,0.77777777777777779,0,0.22222222222222221,4,5.2267396366828791,0,0.34122071123911185,0.08591049761968346,0.056983858776931684,0.020257950813778503,3.123484079473028e-05,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.072034905737360488
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,clean,legacy_rssm,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,10.376478951495798,7.9281616751879085,41.220900504147167,0.88888888888888884,0,0.1111111111111111,3,7.8517402234383011,0,0.31059935061711713,0.07805360434774325,0.051870091553058578,0.020257950813778503,2.9132647733483083e-05,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.10689112426354423
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,clean,rc_supervisory_selector,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,10.001971347787144,1.8071513069562997,39.641386926121363,0.66666666666666663,0,0.33333333333333331,6,1.8502764658750828,0,0.30632371989778456,0.077136383408208747,0.051156061222930024,0.01992832551183164,7.4630923712232755e-06,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.12877922247751697
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,clean,tuned_rule_based,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,10.001971347787144,1.8071513069562997,39.641386926121363,0.66666666666666663,0,0.33333333333333331,6,1.8502764658750828,0,0.30632371989778456,0.077136383408208747,0.051156061222930024,0.01992832551183164,6.3728232103561929e-06,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.12877922247751697
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,zone_bias_negative,constant_zero,192,144,0,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,14.783370584440778,1.1620822137928712,57.84963971738118,0,1,0,0,1.327526198757387,0,0.39864445718274916,0.10134672527445965,0.066573624349519134,0.012522309403825184,6.0978554375578031e-06,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,0
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,zone_bias_negative,deterministic_wm,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,10.482737038967358,1.5662771267298723,41.66107300436105,0.55555555555555558,0.1111111111111111,0.33333333333333331,6,1.6067431916995991,0,0.316605813607024,0.079603851566104486,0.052873170872373018,0.01992832551183164,1.5683315603312814e-05,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.11619175479285279
bestest_hydronic_heat_pump,72,bestest_hydronic_heat_pump:day072,2,zone_bias_negative,direct_h8_rssm,192,144,9,368a5136eb25df9a2027b37dc2ac5631efb25e004ffb466d72c715514c8af7b4,f89a1278269a3dae30d75c54a8a1b6fa2249a6f0ee664822aa2a2fd385e45014,11.84795785272598,5.1938216470495604,46.992638104602548,0.77777777777777779,0,0.22222222222222221,4,5.2267396366828791,0,0.34122071123911185,0.08591049761968346,0.056983858776931684,0.020257950813778503,2.7313912032717118e-05,0.092933750000000009,177,0.10134672527445965,1.327526198757387,0.092933750000000009,177,-0.072034905737360488
