case,condition,policy,endpoint,windows,median,mean,minimum,maximum
multizone_office_simple_air,zone_bias_negative,deterministic_wm,operational_score,12,-4.1436884131938939e-08,-0.0016570423708391752,-0.0099630492590223173,3.1065571041551339e-06
multizone_office_simple_air,zone_bias_negative,deterministic_wm,cost_tot,12,0.010913104420609752,0.012995888283306486,0.0020454738363350935,0.032232392645916104
multizone_office_simple_air,zone_bias_negative,deterministic_wm,tdis_tot,12,1.0717823870637062,0.94790880840792768,0,1.8919168965460993
multizone_office_simple_air,zone_bias_negative,deterministic_wm,control_cost_proxy,12,16.028908856667282,16.943963162662936,2.1060102249891246,40.47444076618244
multizone_office_simple_air,zone_bias_negative,deterministic_wm,control_discomfort_kh,12,0.51532371372875474,0.38775330577723227,0,0.85079522155869824
multizone_office_simple_air,zone_bias_negative,deterministic_wm,control_energy_kwh,12,133.39803834667993,153.17458887659879,18.874587390016845,379.95641040456644
multizone_office_simple_air,zone_bias_negative,rc_supervisory_selector,operational_score,12,4.1587859332280973e-09,-2.3562834146937788e-06,-0.0099630213898693216,0.010676643087925975
multizone_office_simple_air,zone_bias_negative,rc_supervisory_selector,cost_tot,12,0.011639850446486213,0.013117000982581258,0.0020454738363350788,0.032232256138462291
multizone_office_simple_air,zone_bias_negative,rc_supervisory_selector,tdis_tot,12,0.97890483780833304,0.90365202600802796,0,1.8919238820332249
multizone_office_simple_air,zone_bias_negative,rc_supervisory_selector,control_cost_proxy,12,16.472530489545989,17.145891590600559,2.1060102249890988,40.470833957306283
multizone_office_simple_air,zone_bias_negative,rc_supervisory_selector,control_discomfort_kh,12,0.3822135348794049,0.36554827266836415,0,0.85068011522473341
multizone_office_simple_air,zone_bias_negative,rc_supervisory_selector,control_energy_kwh,12,143.09504209709297,154.85981422468319,18.87458739001644,379.94798132532719
multizone_office_simple_air,zone_bias_negative,tuned_rule_based,operational_score,12,-3.3962701064830795e-08,0.0010446976840355821,-0.00073860817025762514,0.010187433204740488
multizone_office_simple_air,zone_bias_negative,tuned_rule_based,cost_tot,12,0.011996231551435369,0.01320499526630157,0.0020454751265412546,0.032232353415347241
multizone_office_simple_air,zone_bias_negative,tuned_rule_based,tdis_tot,12,0.76199465184653126,0.81385193576390258,0,1.8919113211391114
multizone_office_simple_air,zone_bias_negative,tuned_rule_based,control_cost_proxy,12,16.936691450101033,17.300474744608653,2.106010832372859,40.469898421880274
multizone_office_simple_air,zone_bias_negative,tuned_rule_based,control_discomfort_kh,12,0.24784198920118428,0.34246453117990211,0,0.85072637260229556
multizone_office_simple_air,zone_bias_negative,tuned_rule_based,control_energy_kwh,12,147.08937411291919,155.97743067206855,18.874589692474991,379.96937405821654
multizone_office_simple_air,zone_bias_positive,constant_zero,operational_score,12,0,0,0,0
multizone_office_simple_air,zone_bias_positive,constant_zero,cost_tot,12,0.011787458150883843,0.013149663214903079,0.0020454811406701904,0.032232186563263349
multizone_office_simple_air,zone_bias_positive,constant_zero,tdis_tot,12,0.74103463601236652,0.72680798794684565,0,1.8919021644153311
multizone_office_simple_air,zone_bias_positive,constant_zero,control_cost_proxy,12,16.720933549304434,17.197639776720404,2.1060106014214313,40.475113246800163
multizone_office_simple_air,zone_bias_positive,constant_zero,control_discomfort_kh,12,0.24785459066649196,0.34247877780635011,0,0.85069536985713512
multizone_office_simple_air,zone_bias_positive,constant_zero,control_energy_kwh,12,146.58121007476342,155.45968519428067,18.874586639664997,379.95149819135281
multizone_office_simple_air,zone_bias_positive,legacy_rssm,operational_score,12,-9.345763105070289e-08,-0.001656969599753484,-0.009963110957891954,3.4026072759684609e-07
multizone_office_simple_air,zone_bias_positive,legacy_rssm,cost_tot,12,0.010913108296179671,0.01299588955585497,0.0020454754472637921,0.032232209583796016
multizone_office_simple_air,zone_bias_positive,legacy_rssm,tdis_tot,12,1.0717819606737455,0.94792865300880624,0,1.8919144590531805
multizone_office_simple_air,zone_bias_positive,legacy_rssm,control_cost_proxy,12,16.02892194686174,16.94515721067086,2.106011488557356,40.481396907829108
multizone_office_simple_air,zone_bias_positive,legacy_rssm,control_discomfort_kh,12,0.51539076150238827,0.38776541742652171,0,0.85079352842868161
multizone_office_simple_air,zone_bias_positive,legacy_rssm,control_energy_kwh,12,133.39819780386705,153.18301887809466,18.874604732369797,380.01561818560646
multizone_office_simple_air,zone_bias_positive,direct_h8_rssm,operational_score,12,2.5277952320111239e-07,0.001710492502998967,-1.9313649472417337e-06,0.011602533311425538
multizone_office_simple_air,zone_bias_positive,direct_h8_rssm,cost_tot,12,0.012000987177372167,0.013252586453115306,0.0020454754472637921,0.032232209583796016
multizone_office_simple_air,zone_bias_positive,direct_h8_rssm,tdis_tot,12,0.7514052091621557,0.80225106573565064,0,1.8919116563267162
multizone_office_simple_air,zone_bias_positive,direct_h8_rssm,control_cost_proxy,12,16.945644996296163,17.386891065381505,2.106011488557356,40.481396907829108
multizone_office_simple_air,zone_bias_positive,direct_h8_rssm,control_discomfort_kh,12,0.24784144676222297,0.34247818457649853,0,0.85079352842868161
multizone_office_simple_air,zone_bias_positive,direct_h8_rssm,control_energy_kwh,12,147.62571178778927,156.64970698224647,18.874604732369797,379.98698913213059
multizone_office_simple_air,zone_bias_positive,deterministic_wm,operational_score,12,-6.412838032997515e-08,-0.0016569784711894253,-0.009963110957891954,3.1065571041551339e-06
multizone_office_simple_air,zone_bias_positive,deterministic_wm,cost_tot,12,0.010913108296179671,0.012995889082349344,0.002045475447263806,0.032232392645916104
multizone_office_simple_air,zone_bias_positive,deterministic_wm,tdis_tot,12,1.0717811734252254,0.94792803187596653,0,1.8919168965460993
multizone_office_simple_air,zone_bias_positive,deterministic_wm,control_cost_proxy,12,16.028925101307603,16.943966607278202,2.1060114885573791,40.47444076618244
multizone_office_simple_air,zone_bias_positive,deterministic_wm,control_discomfort_kh,12,0.51540218584035102,0.38776584961639787,0,0.85079522155869824
multizone_office_simple_air,zone_bias_positive,deterministic_wm,control_energy_kwh,12,133.39819780386705,153.17461933423959,18.874604732370187,379.95641040456644
multizone_office_simple_air,zone_bias_positive,rc_supervisory_selector,operational_score,12,4.927587039066554e-08,0.00051545473120524852,-0.0093715192769596688,0.011185500480939369
multizone_office_simple_air,zone_bias_positive,rc_supervisory_selector,cost_tot,12,0.011695421542844458,0.013156724062522711,0.0020454754472637921,0.032232389056500388
multizone_office_simple_air,zone_bias_positive,rc_supervisory_selector,tdis_tot,12,0.97890410524962479,0.87988313683993757,0,1.8919213082423607
multizone_office_simple_air,zone_bias_positive,rc_supervisory_selector,control_cost_proxy,12,16.506379670177402,17.213055015192481,2.106011488557356,40.471188158071854
multizone_office_simple_air,zone_bias_positive,rc_supervisory_selector,control_discomfort_kh,12,0.32515190429310792,0.3558493533967339,0,0.85071728784066636
multizone_office_simple_air,zone_bias_positive,rc_supervisory_selector,control_energy_kwh,12,143.28745337444957,155.54933012222577,18.874604732369797,379.95263992750654
multizone_office_simple_air,zone_bias_positive,tuned_rule_based,operational_score,12,4.9129238163288973e-08,0.0019049421298141871,-2.9387232281060959e-06,0.01197688640443186
multizone_office_simple_air,zone_bias_positive,tuned_rule_based,cost_tot,12,0.012047783016759944,0.013267417692899188,0.0020454763984598624,0.032232353415347241
multizone_office_simple_air,zone_bias_positive,tuned_rule_based,tdis_tot,12,0.74940941305561082,0.79379185409676289,0,1.8919113211391114
multizone_office_simple_air,zone_bias_positive,tuned_rule_based,control_cost_proxy,12,17.007514423217877,17.405083994075991,2.106008994702683,40.469898421880274
multizone_office_simple_air,zone_bias_positive,tuned_rule_based,control_discomfort_kh,12,0.24784198920118428,0.34246453117990211,0,0.85072637260229556
multizone_office_simple_air,zone_bias_positive,tuned_rule_based,control_energy_kwh,12,147.87178868541255,156.81201114251795,18.874571235503101,379.96937405821654
multizone_office_simple_air,zone_drift_negative,constant_zero,operational_score,12,0,0,0,0
